LAYER,NAME,LAT,LON
Brown Booby,A1390,-23.85493974,152.3785136
Brown Booby,A1391,-23.8549327,152.3785094
Brown Booby,A1392,-23.85489378,152.378552
Brown Booby,A1393,-23.85487893,152.3785214
Brown Booby,A1394,-23.85489395,152.3784928
Brown Booby,A1395,-23.85487281,152.3784923
Brown Booby,A1396,-23.85486443,152.3785087
Brown Booby,A1397,-23.85487277,152.3785031
Brown Booby,A1398,-23.85485488,152.3784777
Brown Booby,A1399,-23.85486159,152.3785481
Brown Booby,A1400,-23.85485765,152.3785348
Brown Booby,A1401,-23.85482003,152.3785526
Brown Booby,A1402,-23.85483475,152.3785524
Brown Booby,A1403,-23.85482398,152.3785344
Brown Booby,A1404,-23.85482382,152.378517
Brown Booby,A1405,-23.85482538,152.3785193
Brown Booby,A1406,-23.85482798,152.3785015
Brown Booby,A1407,-23.8548702,152.3784361
Brown Booby,A1408,-23.85488221,152.3784383
Brown Booby,A1409,-23.85489909,152.3783156
Brown Booby,A1410,-23.85485593,152.378339
Brown Booby,A1411,-23.85483141,152.3783493
Brown Booby,A1412,-23.85483831,152.3783974
Brown Booby,A1413,-23.85483004,152.3782865
Brown Booby,A1414,-23.85490328,152.3782622
Brown Booby,A1415,-23.85486067,152.3781764
Brown Booby,A1416,-23.85488187,152.3781807
Brown Booby,A1417,-23.85489103,152.3781699
Brown Booby,A1418,-23.85487479,152.3781535
Brown Booby,A1419,-23.85487476,152.3781572
Brown Booby,A1420,-23.85488083,152.3781529
Brown Booby,A1421,-23.85488193,152.3781563
Brown Booby,A1422,-23.85486295,152.3781523
Brown Booby,A1423,-23.8548496,152.3781851
Brown Booby,A1424,-23.85482743,152.3781841
Brown Booby,A1425,-23.85483043,152.3781826
Brown Booby,A1426,-23.85483718,152.3782073
Brown Booby,A1427,-23.85490413,152.3781227
Brown Booby,A1428,-23.8548746,152.3781404
Brown Booby,A1429,-23.85488045,152.3780914
Brown Booby,A1430,-23.8548895,152.3781099
Brown Booby,A1431,-23.85489417,152.3780861
Brown Booby,A1432,-23.85487652,152.3780661
Brown Booby,A1433,-23.85490424,152.378056
Brown Booby,A1433,-23.85483121,152.3781316
Brown Booby,A1434,-23.85485017,152.3780703
Brown Booby,A1435,-23.85486091,152.3780878
Brown Booby,A1436,-23.85482375,152.3780395
Brown Booby,A1437,-23.85489488,152.3780469
Brown Booby,A1438,-23.85488606,152.3780329
Brown Booby,A1439,-23.85488023,152.378022
Brown Booby,A1440,-23.85492239,152.3780208
Brown Booby,A1441,-23.85494233,152.3780074
Brown Booby,A1442,-23.85492463,152.3779963
Brown Booby,A1443,-23.85493664,152.3779753
Brown Booby,A1444,-23.85491347,152.3779704
Brown Booby,A1445,-23.8548989,152.3779905
Brown Booby,A1446,-23.85490074,152.3780045
Brown Booby,A1447,-23.85487859,152.3780037
Brown Booby,A1448,-23.85485904,152.3779721
Brown Booby,A1449,-23.85483082,152.3779599
Brown Booby,A1450,-23.85482607,152.3780054
Brown Booby,A1451,-23.85484365,152.3778812
Brown Booby,A1452,-23.85484531,152.377961
Brown Booby,A1453,-23.85484545,152.3779622
Brown Booby,A1454,-23.85487011,152.3779111
Brown Booby,A1455,-23.85487967,152.3778967
Brown Booby,A1456,-23.85487775,152.3778947
Brown Booby,A1457,-23.85488301,152.3779132
Brown Booby,A1458,-23.85488372,152.3779406
Brown Booby,A1459,-23.85491116,152.3779422
Brown Booby,A1460,-23.85491643,152.377927
Brown Booby,A1461,-23.85492742,152.3779213
Onychoprion,D54,-23.85493493,152.3779209
Brown Booby,A1463,-23.85491498,152.377875
Brown Booby,A1464,-23.85491832,152.3778766
Brown Booby,A1465,-23.8549155,152.3778561
Brown Booby,A1466,-23.85489809,152.3778622
Brown Booby,A1466,-23.85494027,152.3778132
Brown Booby,A1467,-23.85493092,152.3778336
Brown Booby,A1468,-23.85493228,152.3778364
Brown Booby,A1469,-23.85493055,152.3778329
Brown Booby,A1470,-23.8549225,152.3778251
Brown Booby,A1471,-23.85491532,152.3778184
Brown Booby,A1472,-23.85491547,152.3778151
Brown Booby,A1473,-23.85489902,152.3778058
Brown Booby,A1474,-23.85487913,152.3778465
Brown Booby,A1475,-23.85484706,152.377818
Brown Booby,A1476,-23.85486217,152.3778156
Brown Booby,A1477,-23.85485241,152.3777627
Brown Booby,A1478,-23.85487384,152.3777589
Brown Booby,A1479,-23.85493122,152.3777314
Brown Booby,A1480,-23.85490798,152.3777191
Brown Booby,A1481,-23.85493956,152.3776532
Brown Booby,A1482,-23.85491423,152.3776762
Brown Booby,A1483,-23.85493725,152.37762
Brown Booby,A1484,-23.85485418,152.377742
Brown Booby,A1485,-23.85482756,152.3777328
Brown Booby,A1486,-23.85486784,152.3776571
Brown Booby,A1487,-23.85484879,152.3776434
Brown Booby,A1488,-23.85484518,152.3776398
Brown Booby,A1488,-23.85486878,152.3776171
Brown Booby,A1489,-23.85489283,152.3776132
Brown Booby,A1490,-23.85493891,152.3775775
Brown Booby,A1491,-23.85493574,152.3775461
Brown Booby,A1492,-23.85491565,152.3775787
Brown Booby,A1493,-23.85492646,152.377536
Brown Booby,A1494,-23.85493966,152.3775049
Brown Booby,A1495,-23.85492069,152.377495
Brown Booby,A1496,-23.85490852,152.3776044
Brown Booby,A1497,-23.85491087,152.3776063
Brown Booby,A1498,-23.85490354,152.3775519
Brown Booby,A1499,-23.85490208,152.3775449
Brown Booby,A1500,-23.85489443,152.3774863
Brown Booby,A1501,-23.85489235,152.3775076
Brown Booby,A1502,-23.8548838,152.3775257
Brown Booby,A1503,-23.8548863,152.3775553
Brown Booby,A1504,-23.85488351,152.3775769
Brown Booby,A1505,-23.8548716,152.3776059
Brown Booby,A1506,-23.85486781,152.3775841
Brown Booby,A1507,-23.85484237,152.3775989
Brown Booby,A1508,-23.85484528,152.3775749
Brown Booby,A1509,-23.85485401,152.3774866
Brown Booby,A1510,-23.85485034,152.3775172
Brown Booby,A1511,-23.85483418,152.3775287
Brown Booby,A1512,-23.85482795,152.377508
Brown Booby,A1513,-23.85481995,152.3775108
Brown Booby,A1514,-23.85492674,152.3774593
Brown Booby,A1515,-23.85487898,152.377469
Brown Booby,A1516,-23.85482409,152.3774739
Brown Booby,A1517,-23.85483628,152.3774446
Brown Booby,A1518,-23.85483952,152.3773931
Brown Booby,A1519,-23.85485304,152.377363
Brown Booby,A1520,-23.85483353,152.3773517
Brown Booby,A1521,-23.85490082,152.3773896
Brown Booby,A1522,-23.85489952,152.3773907
Brown Booby,A1523,-23.85494203,152.3773094
Brown Booby,A1524,-23.85492893,152.3772734
Brown Booby,A1525,-23.85491577,152.3773043
Brown Booby,A1526,-23.8549085,152.377326
Brown Booby,A1527,-23.85487874,152.3773213
Brown Booby,A1528,-23.85487367,152.3773326
Brown Booby,A1529,-23.85485609,152.3772766
Brown Booby,A1530,-23.85488243,152.3772847
Brown Booby,A1531,-23.85485774,152.377289
Brown Booby,A1532,-23.85482823,152.3772301
Brown Booby,A1533,-23.85486635,152.3772098
Brown Booby,A1534,-23.85486851,152.3772132
Brown Booby,A1535,-23.85487137,152.3772484
Brown Booby,A1536,-23.85487297,152.3772475
Brown Booby,A1537,-23.85492132,152.377225
Brown Booby,A1538,-23.85489222,152.377249
Brown Booby,A1539,-23.85493544,152.3771472
Brown Booby,A1540,-23.85493704,152.3771783
Brown Booby,A1541,-23.85490893,152.3771824
Brown Booby,A1542,-23.85491537,152.3772
Brown Booby,A1543,-23.85491555,152.3771814
Brown Booby,A1544,-23.85490438,152.3771687
Brown Booby,A1545,-23.85488666,152.3771897
Brown Booby,A1546,-23.85482003,152.3771606
Brown Booby,A1547,-23.85483453,152.3772034
Brown Booby,A1548,-23.85483031,152.3771289
Brown Booby,A1549,-23.85485854,152.377105
Brown Booby,A1550,-23.85493081,152.3771031
Brown Booby,A1551,-23.8549157,152.3770802
Brown Booby,A1552,-23.8549004,152.3771136
Brown Booby,A1553,-23.85490239,152.3770949
Brown Booby,A1554,-23.85490357,152.3770941
Brown Booby,A1555,-23.85489751,152.3771289
Brown Booby,A1556,-23.85487371,152.3770765
Brown Booby,A1557,-23.85485332,152.3770782
Brown Booby,A1558,-23.854822,152.3770942
Brown Booby,A1559,-23.85483804,152.3770611
Brown Booby,A1560,-23.85483302,152.3770352
Brown Booby,A1561,-23.85482928,152.3769653
Brown Booby,A1562,-23.8548904,152.3770569
Brown Booby,A1563,-23.85488976,152.3769993
Brown Booby,A1564,-23.85489591,152.3769514
Brown Booby,A1565,-23.85492155,152.3769509
Brown Booby,A1566,-23.85491607,152.3769959
Brown Booby,A1567,-23.85492962,152.3770289
Brown Booby,A1568,-23.85493868,152.3770619
Brown Booby,A1569,-23.85491405,152.37705
Brown Booby,A1570,-23.85491579,152.3769162
Brown Booby,A1571,-23.85483842,152.3769307
Brown Booby,A1572,-23.85484744,152.37687
Brown Booby,A1573,-23.85488611,152.3768386
Brown Booby,A1574,-23.85493502,152.3767893
Brown Booby,A1575,-23.8549336,152.3767871
Brown Booby,A1576,-23.85488831,152.3767305
Brown Booby,A1577,-23.85494085,152.3767014
Brown Booby,A1578,-23.85488809,152.3766787
Brown Booby,A1579,-23.85489375,152.3766943
Brown Booby,A1580,-23.85482935,152.3766753
Brown Booby,A1581,-23.85494074,152.3766657
Brown Booby,A1582,-23.85491469,152.3766628
Brown Booby,A1583,-23.8548869,152.3766656
Brown Booby,A1584,-23.85482327,152.3766446
Brown Booby,A1585,-23.85484423,152.3766365
Brown Booby,A1586,-23.85482748,152.3766562
Brown Booby,A1587,-23.85483865,152.3766211
Brown Booby,A1588,-23.85482561,152.3765712
Brown Booby,A1589,-23.85485188,152.3765475
Brown Booby,A1590,-23.85491167,152.3765978
Brown Booby,A1591,-23.85487138,152.3766135
Brown Booby,A1592,-23.85487103,152.3765907
Brown Booby,A1593,-23.8549013,152.3765335
Brown Booby,A1594,-23.8549223,152.3765113
Brown Booby,A1595,-23.85485693,152.3762072
Brown Booby,A1596,-23.8548276,152.3762168
Brown Booby,A1597,-23.85486607,152.3761829
Brown Booby,A1598,-23.8548255,152.3761446
Brown Booby,A1599,-23.85486536,152.3761496
Onychoprion,D55,-23.85486687,152.376189
Brown Booby,A1600,-23.85484176,152.3761224
Brown Booby,A1601,-23.85486597,152.3761162
Brown Booby,A1602,-23.85484776,152.376101
Brown Booby,A1603,-23.85484004,152.3760878
Brown Booby,A1604,-23.85482721,152.3760224
Anous,B53,-23.85490143,152.3754482
Anous,B54,-23.85492256,152.3749848
Anous,B55,-23.85472266,152.3752356
Anous,B56,-23.85470342,152.3752177
Anous,B57,-23.85471766,152.3753301
Anous,B58,-23.8546974,152.3754634
Anous,B59,-23.85469496,152.3755184
Anous,B60,-23.85468538,152.3754744
Anous,B61,-23.85472566,152.37551
Anous,B62,-23.85477521,152.3755026
Anous,B63,-23.85481924,152.3754984
Anous,B64,-23.85479506,152.3756602
Anous,B65,-23.85471779,152.3756958
Anous,B66,-23.85476828,152.3758364
Brown Booby,A1607,-23.85481246,152.3760562
Brown Booby,A1608,-23.8548151,152.3761817
Brown Booby,A1609,-23.85472285,152.3764095
Brown Booby,A1610,-23.85471901,152.3765575
Brown Booby,A1611,-23.85471871,152.3765974
Brown Booby,A1609,-23.85469757,152.3766433
Brown Booby,A1610,-23.85473984,152.3766185
Brown Booby,A1611,-23.85479817,152.3766569
Brown Booby,A1612,-23.85474091,152.3766847
Brown Booby,A1613,-23.85472222,152.3767143
Brown Booby,A1614,-23.85472122,152.3767905
Brown Booby,A1615,-23.85480648,152.3769084
Brown Booby,A1616,-23.85479753,152.3768859
Brown Booby,A1617,-23.85479703,152.3768874
Brown Booby,A1618,-23.85474813,152.376872
Brown Booby,A1619,-23.85472095,152.3768717
Brown Booby,A1620,-23.85469728,152.3769362
Brown Booby,A1621,-23.85470571,152.3769337
Brown Booby,A1622,-23.85473577,152.3770206
Brown Booby,A1623,-23.85481569,152.3769464
Brown Booby,A1624,-23.85477384,152.3770722
Brown Booby,A1625,-23.85475771,152.3770647
Brown Booby,A1626,-23.85475861,152.3770648
Brown Booby,A1627,-23.85474657,152.3770584
Brown Booby,A1631,-23.85477123,152.3771229
Brown Booby,A1632,-23.85476674,152.3771381
Brown Booby,A1633,-23.85478583,152.3771701
Brown Booby,A1634,-23.85475988,152.3770839
Brown Booby,A1635,-23.85473908,152.3770804
Brown Booby,A1636,-23.85473807,152.3771107
Brown Booby,A1637,-23.85474342,152.3770951
Brown Booby,A1638,-23.8547421,152.3770959
Brown Booby,A1639,-23.85471571,152.3770781
Brown Booby,A1640,-23.85470359,152.3770942
Brown Booby,A1641,-23.85471574,152.3771055
Brown Booby,A1642,-23.85472366,152.3771374
Brown Booby,A1643,-23.85472687,152.3771604
Brown Booby,A1644,-23.85469895,152.3771417
Brown Booby,A1645,-23.85473896,152.3771528
Brown Booby,A1646,-23.85474423,152.3771393
Brown Booby,A1647,-23.85474288,152.3771843
Brown Booby,A1648,-23.85474636,152.3771823
Brown Booby,A1649,-23.8547604,152.3771752
Brown Booby,A1650,-23.85475982,152.3771744
Brown Booby,A1651,-23.85478509,152.3772036
Brown Booby,A1652,-23.85480807,152.3771037
Brown Booby,A1653,-23.85481592,152.3772334
Brown Booby,A1654,-23.85478311,152.3772554
Brown Booby,A1655,-23.85479934,152.3773153
Brown Booby,A1656,-23.85475053,152.3772853
Brown Booby,A1657,-23.85473244,152.3773058
Brown Booby,A1658,-23.85474839,152.3772216
Brown Booby,A1659,-23.85476957,152.3773474
Brown Booby,A1660,-23.8547702,152.3773489
Brown Booby,A1661,-23.85475056,152.3774749
Brown Booby,A1662,-23.85479981,152.3775501
Brown Booby,A1663,-23.85480541,152.3775482
Brown Booby,A1664,-23.85477259,152.3775456
Brown Booby,A1665,-23.85475582,152.3775045
Brown Booby,A1666,-23.85473837,152.3775329
Brown Booby,A1667,-23.85473198,152.3774914
Brown Booby,A1668,-23.8547248,152.3775211
Brown Booby,A1669,-23.85470813,152.3776677
Brown Booby,A1670,-23.85470216,152.3776942
Brown Booby,A1671,-23.85473841,152.3776502
Brown Booby,A1672,-23.85476092,152.3776797
Brown Booby,A1673,-23.85475356,152.377704
Brown Booby,A1674,-23.85476169,152.3777168
Brown Booby,A1675,-23.85476244,152.3777169
Brown Booby,A1676,-23.85478051,152.3777427
Brown Booby,A1677,-23.8547935,152.377689
Brown Booby,A1678,-23.85481564,152.3777008
Brown Booby,A1679,-23.8548185,152.3777029
Brown Booby,A1680,-23.85481757,152.3777024
Brown Booby,A1681,-23.85478988,152.3777646
Brown Booby,A1682,-23.85478052,152.3777791
Brown Booby,A1683,-23.85473355,152.3777916
Brown Booby,A1684,-23.85473985,152.3777683
Brown Booby,A1685,-23.85474757,152.3778077
Brown Booby,A1686,-23.85474668,152.3778052
Brown Booby,A1687,-23.85470779,152.3778745
Brown Booby,A1688,-23.85473634,152.3778621
Brown Booby,A1689,-23.85473843,152.3778391
Brown Booby,A1690,-23.85473447,152.3778333
Brown Booby,A1691,-23.85471237,152.3778302
Brown Booby,A1692,-23.85469973,152.3778453
Brown Booby,A1693,-23.85476853,152.3778675
Brown Booby,A1694,-23.85478518,152.377865
Brown Booby,A1695,-23.85479952,152.3778539
Brown Booby,A1696,-23.8548185,152.3778677
Brown Booby,A1697,-23.85479352,152.3779232
Brown Booby,A1698,-23.8547956,152.3779116
Brown Booby,A1699,-23.85479908,152.3779438
Brown Booby,A1700,-23.85478689,152.3779558
Brown Booby,A1701,-23.85476734,152.3779355
Brown Booby,A1702,-23.85474358,152.3779426
Brown Booby,A1703,-23.85474245,152.3779054
Brown Booby,A1704,-23.85470666,152.3779178
Brown Booby,A1705,-23.85470773,152.3779176
Brown Booby,A1706,-23.85472159,152.3779312
Brown Booby,A1707,-23.8547076,152.3779744
Brown Booby,A1708,-23.85469769,152.3779615
Brown Booby,A1709,-23.85469856,152.3779609
Brown Booby,A1710,-23.85480223,152.3780504
Brown Booby,A1711,-23.85480237,152.378092
Brown Booby,A1712,-23.8548013,152.3781097
Brown Booby,A1713,-23.85481572,152.3780743
Brown Booby,A1714,-23.85481872,152.3781051
Brown Booby,A1715,-23.85481704,152.3781073
Brown Booby,A1716,-23.85479047,152.3781297
Brown Booby,A1717,-23.85476747,152.3781415
Brown Booby,A1718,-23.85474535,152.3781324
Brown Booby,A1719,-23.85474924,152.3781464
Brown Booby,A1720,-23.85475263,152.3781456
Brown Booby,A1721,-23.85474523,152.3781126
Brown Booby,A1722,-23.85473176,152.3781491
Brown Booby,A1723,-23.85470908,152.3781218
Brown Booby,A1724,-23.85473129,152.3780774
Brown Booby,A1725,-23.85469699,152.3780556
Brown Booby,A1726,-23.85471217,152.3780617
Brown Booby,A1727,-23.85475874,152.3780656
Brown Booby,A1728,-23.85471911,152.3781813
Brown Booby,A1729,-23.85471384,152.3782183
Brown Booby,A1730,-23.85473925,152.3782073
Brown Booby,A1731,-23.85480281,152.3782131
Brown Booby,A1732,-23.85477433,152.3781605
Brown Booby,A1733,-23.85478129,152.3781835
Brown Booby,A1734,-23.85477727,152.3782092
Brown Booby,A1735,-23.8547705,152.3782285
Brown Booby,A1736,-23.85476549,152.3782478
Brown Booby,A1737,-23.85481765,152.3783565
Brown Booby,A1738,-23.85480238,152.3783467
Brown Booby,A1739,-23.85479791,152.3783464
Brown Booby,A1740,-23.85479377,152.3782873
Brown Booby,A1741,-23.85477985,152.3782959
Brown Booby,A1742,-23.85476752,152.3783049
Brown Booby,A1743,-23.85476458,152.3783257
Brown Booby,A1744,-23.85474946,152.3782867
Brown Booby,A1745,-23.85474892,152.378307
Brown Booby,A1746,-23.85472922,152.378292
Brown Booby,A1747,-23.85473636,152.378322
Brown Booby,A1748,-23.8547194,152.3784167
Brown Booby,A1749,-23.85470766,152.3784824
Brown Booby,A1750,-23.8547361,152.3785183
Brown Booby,A1751,-23.85474954,152.3785065
Brown Booby,A1752,-23.85476874,152.3785113
Brown Booby,A1753,-23.85476425,152.3785373
Brown Booby,A1754,-23.8547931,152.3785376
Brown Booby,A1755,-23.85479887,152.3784925
Brown Booby,A1756,-23.85477012,152.3784725
Brown Booby,A1757,-23.85477447,152.37849
Brown Booby,A1758,-23.85481688,152.3784523
Brown Booby,A1759,-23.85474393,152.3785605
Brown Booby,A1760,-23.85476391,152.3785717
Brown Booby,A1761,-23.85477814,152.378594
Brown Booby,A1762,-23.85477399,152.3786184
Brown Booby,A1763,-23.85474634,152.3786309
Brown Booby,A1764,-23.85476033,152.3786284
Brown Booby,A1765,-23.85476135,152.3786289
Brown Booby,A1766,-23.85474052,152.378656
Brown Booby,A1767,-23.85475496,152.3786473
Brown Booby,A1768,-23.85475764,152.3786482
Brown Booby,A1769,-23.85481628,152.3785653
Brown Booby,A1770,-23.85480209,152.3786038
Brown Booby,A1771,-23.85481205,152.3786169
Brown Booby,A1772,-23.85480769,152.378632
Brown Booby,A1773,-23.85479706,152.3786564
Brown Booby,A1774,-23.85480867,152.3786598
Brown Booby,A1775,-23.85481106,152.3786729
Brown Booby,A1776,-23.85480187,152.3786858
Brown Booby,A1777,-23.85480694,152.3786845
Brown Booby,A1778,-23.85478828,152.3786871
Brown Booby,A1779,-23.85478296,152.3786432
Brown Booby,A1780,-23.85471187,152.3785832
Brown Booby,A1781,-23.85470631,152.3786016
Brown Booby,A1782,-23.85469965,152.3786316
Brown Booby,A1783,-23.85470708,152.3786537
Brown Booby,A1784,-23.85471451,152.3786723
Brown Booby,A1785,-23.85471194,152.3786907
Brown Booby,A1786,-23.85470953,152.3787238
Brown Booby,A1787,-23.85470657,152.3787563
Brown Booby,A1788,-23.85473362,152.3787622
Brown Booby,A1789,-23.85470564,152.3788141
Brown Booby,A1790,-23.85481536,152.3786941
Brown Booby,A1791,-23.85481308,152.3787031
Brown Booby,A1792,-23.85479997,152.3787115
Brown Booby,A1793,-23.85477613,152.3788582
Brown Booby,A1794,-23.85478648,152.3789463
Brown Booby,A1795,-23.85479256,152.3789236
Brown Booby,A1796,-23.85474012,152.3789578
Brown Booby,A1797,-23.85472113,152.3789363
Brown Booby,A1798,-23.85475869,152.3789743
Brown Booby,A1799,-23.85475391,152.3789946
Brown Booby,A1800,-23.8547087,152.3790676
Brown Booby,A1801,-23.8547341,152.3790338
Brown Booby,A1802,-23.8547389,152.3790928
Brown Booby,A1803,-23.85475871,152.3790662
Brown Booby,A1804,-23.85475428,152.37903
Brown Booby,A1805,-23.85476789,152.3790253
Brown Booby,A1806,-23.85478117,152.3790832
Brown Booby,A1807,-23.85479299,152.3790311
Brown Booby,A1808,-23.85480701,152.3790489
Brown Booby,A1809,-23.85481235,152.3790813
Brown Booby,A1810,-23.85469897,152.3791433
Brown Booby,A1811,-23.85472087,152.3791592
Brown Booby,A1812,-23.85473155,152.3791447
Brown Booby,A1813,-23.85473927,152.3791055
Brown Booby,A1814,-23.85474604,152.379123
Brown Booby,A1815,-23.85476219,152.3791327
Brown Booby,A1816,-23.85477049,152.3791172
Brown Booby,A1817,-23.85480742,152.3791033
Brown Booby,A1818,-23.85481134,152.3791412
Brown Booby,A1819,-23.85480357,152.3791324
Brown Booby,A1820,-23.8548104,152.379167
Brown Booby,A1822,-23.85478048,152.3792123
Brown Booby,A1823,-23.85478723,152.3791937
Brown Booby,A1824,-23.85478854,152.3791548
Brown Booby,A1825,-23.85478986,152.3791523
Brown Booby,A1826,-23.85476586,152.3791847
Brown Booby,A1827,-23.85476541,152.3792047
Brown Booby,A1828,-23.85473933,152.3791636
Brown Booby,A1829,-23.85474534,152.3791843
Brown Booby,A1830,-23.85473863,152.3792081
Brown Booby,A1831,-23.85475409,152.3792157
Brown Booby,A1832,-23.85472966,152.3792445
Brown Booby,A1833,-23.85471863,152.3792567
Brown Booby,A1834,-23.85471043,152.3792733
Brown Booby,A1835,-23.8547212,152.3792939
Brown Booby,A1836,-23.85470817,152.37933
Brown Booby,A1837,-23.85471825,152.3793402
Brown Booby,A1838,-23.85481759,152.3792453
Brown Booby,A1839,-23.85480285,152.3793198
Brown Booby,A1840,-23.85481737,152.3793038
Brown Booby,A1841,-23.8547768,152.3793539
Brown Booby,A1842,-23.85470112,152.3793996
Brown Booby,A1843,-23.85471385,152.3794702
Brown Booby,A1844,-23.85475615,152.3794913
Brown Booby,A1845,-23.85476626,152.3794605
Brown Booby,A1846,-23.85477145,152.3794588
Brown Booby,A1847,-23.85476693,152.3794354
Brown Booby,A1848,-23.85474781,152.3794256
Brown Booby,A1849,-23.85475419,152.3793905
Brown Booby,A1850,-23.8547711,152.3793927
Brown Booby,A1851,-23.854778,152.3793972
Brown Booby,A1852,-23.85478577,152.3793868
Brown Booby,A1853,-23.85479667,152.3793727
Brown Booby,A1854,-23.85481131,152.3793983
Brown Booby,A1855,-23.85481624,152.3794791
Brown Booby,A1856,-23.85479355,152.3794383
Brown Booby,A1857,-23.85478738,152.379496
Brown Booby,A1858,-23.85480614,152.3795085
Brown Booby,A1859,-23.8548113,152.3795184
Brown Booby,A1860,-23.8547959,152.3795077
Brown Booby,A1861,-23.85479099,152.3795477
Brown Booby,A1862,-23.85479879,152.3795712
Brown Booby,A1863,-23.85479478,152.3796278
Brown Booby,A1864,-23.854792,152.3796289
Brown Booby,A1865,-23.85477072,152.3795684
Brown Booby,A1866,-23.85475882,152.3795708
Brown Booby,A1867,-23.85475672,152.379601
Brown Booby,A1868,-23.8547788,152.3795144
Brown Booby,A1869,-23.85474865,152.3795131
Brown Booby,A1870,-23.85474851,152.3795057
Brown Booby,A1871,-23.8547458,152.3795954
Brown Booby,A1872,-23.85474265,152.3795597
Brown Booby,A1873,-23.85473599,152.3795568
Brown Booby,A1874,-23.85473033,152.3795233
Brown Booby,A1875,-23.85471966,152.3795447
Brown Booby,A1876,-23.85470239,152.3796035
Brown Booby,A1877,-23.85471746,152.3796253
Brown Booby,A1878,-23.8547155,152.3796262
Brown Booby,A1879,-23.85471864,152.379652
Brown Booby,A1880,-23.85473514,152.3796501
Brown Booby,A1881,-23.85471351,152.3796834
Brown Booby,A1882,-23.85469703,152.3797245
Brown Booby,A1883,-23.85469974,152.3797575
Brown Booby,A1884,-23.85472694,152.3797627
Brown Booby,A1885,-23.85476127,152.3797608
Brown Booby,A1886,-23.85479726,152.3797482
Brown Booby,A1887,-23.85479024,152.3797596
Brown Booby,A1888,-23.85481854,152.379673
Brown Booby,A1889,-23.85479213,152.379712
Brown Booby,A1890,-23.85480209,152.3797098
Brown Booby,A1891,-23.85481579,152.3798117
Brown Booby,A1892,-23.85478249,152.3798903
Brown Booby,A1893,-23.85476429,152.3798855
Brown Booby,A1894,-23.85470241,152.3798975
Brown Booby,A1895,-23.85470708,152.3798516
Brown Booby,A1896,-23.8547415,152.379825
Brown Booby,A1897,-23.85475808,152.3798397
Brown Booby,A1898,-23.85475741,152.3797794
Brown Booby,A1899,-23.85471336,152.3799185
Brown Booby,A1900,-23.85473764,152.3799313
Brown Booby,A1901,-23.85473827,152.3799258
Brown Booby,A1902,-23.85476026,152.3799454
Brown Booby,A1903,-23.85476024,152.3799631
Brown Booby,A1904,-23.85478624,152.3799928
Brown Booby,A1905,-23.85478384,152.380016
Brown Booby,A1906,-23.8547179,152.3799966
Brown Booby,A1907,-23.85472928,152.3799768
Brown Booby,A1908,-23.8547302,152.3799771
Brown Booby,A1909,-23.854699,152.3800257
Brown Booby,A1910,-23.85481169,152.3800402
Brown Booby,A1911,-23.85473873,152.3800876
Brown Booby,A1912,-23.85471248,152.3801575
Onychoprion,D56,-23.85472987,152.3802515
Onychoprion,D57,-23.85472837,152.3802577
Silver Gull,C2,-23.85471609,152.3807002
Brown Booby,A1912,-23.85458914,152.3805884
Brown Booby,A1913,-23.85459916,152.380577
Brown Booby,A1914,-23.85466961,152.3804994
Brown Booby,A1915,-23.85466867,152.3804839
Brown Booby,A1916,-23.85466641,152.3804786
Brown Booby,A1917,-23.85466717,152.3804683
Brown Booby,A1918,-23.85464535,152.3805018
Brown Booby,A1919,-23.85461601,152.3805653
Brown Booby,A1920,-23.85460956,152.3805453
Brown Booby,A1921,-23.85457457,152.3805062
Brown Booby,A1922,-23.85458302,152.3804653
Brown Booby,A1923,-23.85460159,152.3803876
Brown Booby,A1924,-23.85464356,152.3803455
Brown Booby,A1925,-23.85464512,152.3803437
Brown Booby,A1926,-23.85462299,152.3802946
Brown Booby,A1927,-23.85459692,152.3802322
Brown Booby,A1928,-23.85457969,152.3802029
Brown Booby,A1929,-23.8545881,152.3801729
Brown Booby,A1930,-23.85465636,152.3802415
Brown Booby,A1931,-23.85465963,152.3801889
Brown Booby,A1932,-23.8545727,152.3801637
Brown Booby,A1933,-23.85459012,152.3801423
Brown Booby,A1934,-23.85457532,152.3801427
Brown Booby,A1935,-23.85457739,152.3801092
Brown Booby,A1936,-23.85459336,152.380086
Brown Booby,A1937,-23.85460492,152.3801065
Brown Booby,A1938,-23.85461025,152.380075
Brown Booby,A1939,-23.85461302,152.3800678
Brown Booby,A1940,-23.85467995,152.3800467
Brown Booby,A1941,-23.85466395,152.3800451
Brown Booby,A1942,-23.85464397,152.3800422
Brown Booby,A1943,-23.85465761,152.3801302
Brown Booby,A1944,-23.85466058,152.3800976
Brown Booby,A1945,-23.85464732,152.3801029
Brown Booby,A1946,-23.854648,152.380149
Brown Booby,A1947,-23.85464172,152.3801702
Brown Booby,A1948,-23.85468733,152.3801368
Brown Booby,A1949,-23.85465725,152.3799799
Brown Booby,A1950,-23.85468273,152.379957
Brown Booby,A1951,-23.85466923,152.3799399
Brown Booby,A1952,-23.85464013,152.3799223
Brown Booby,A1953,-23.85463121,152.379963
Brown Booby,A1954,-23.85462859,152.379961
Brown Booby,A1955,-23.85463115,152.3799866
Brown Booby,A1956,-23.85461301,152.3800005
Brown Booby,A1957,-23.85457827,152.3799801
