LAYER,NAME,LAT,LON
Brown Noddy,B1631,-16.60667357,145.9735414
Brown Noddy,B1632,-16.60667922,145.9735486
Brown Noddy,B1633,-16.60668514,145.9735487
Brown Noddy,B1634,-16.60646056,145.9738089
Brown Noddy,B1635,-16.60647036,145.9738141
Brown Noddy,B1636,-16.60647279,145.9738176
Brown Noddy,B1637,-16.60647324,145.9738227
Brown Noddy,B1638,-16.60646816,145.9738272
Brown Noddy,B1639,-16.6064639,145.9738268
Brown Noddy,B1640,-16.60646152,145.9738284
Brown Noddy,B1641,-16.60646486,145.9738302
Brown Noddy,B1642,-16.60646175,145.9738347
Brown Noddy,B1643,-16.6064601,145.9738381
Brown Noddy,B1644,-16.60646876,145.973846
Brown Noddy,B1645,-16.606471,145.9738451
Brown Noddy,B1646,-16.60647141,145.9738367
Brown Noddy,B1647,-16.60646958,145.973832
Brown Noddy,B1648,-16.60647073,145.9738292
Brown Noddy,B1649,-16.60647288,145.9738323
Brown Noddy,B1650,-16.60647647,145.9738337
Brown Noddy,B1651,-16.60647897,145.9738305
Brown Noddy,B1652,-16.60648061,145.9738377
Brown Noddy,B1653,-16.60648364,145.9738345
Brown Noddy,B1654,-16.60648528,145.9738309
Brown Noddy,B1655,-16.60648245,145.9738289
Brown Noddy,B1656,-16.60648581,145.9738261
Brown Noddy,B1657,-16.60649289,145.9738269
Brown Noddy,B1658,-16.60647185,145.9738011
Brown Noddy,B1659,-16.60645681,145.9738564
Brown Noddy,B1660,-16.6064578,145.9738585
Brown Noddy,B1661,-16.60645607,145.9738635
Brown Noddy,B1662,-16.60646719,145.9738737
Brown Noddy,B1663,-16.60647918,145.9738576
Brown Noddy,B1664,-16.60644304,145.9738597
Brown Noddy,B1665,-16.60656385,145.9739514
Brown Noddy,B1666,-16.60643857,145.9739546
Brown Noddy,B1667,-16.60644146,145.9739774
Brown Noddy,B1668,-16.60645271,145.9739259
Brown Noddy,B1669,-16.60645366,145.9739274
Brown Noddy,B1670,-16.60642541,145.9741082
Brown Noddy,B1671,-16.60641182,145.9741045
Brown Noddy,B1672,-16.60641631,145.974112
Brown Noddy,B1673,-16.60641845,145.9741122
Brown Noddy,B1674,-16.60641673,145.9741153
Brown Noddy,B1675,-16.6064117,145.974116
Brown Noddy,B1676,-16.60641995,145.9741203
Brown Noddy,B1677,-16.60642209,145.9741205
Brown Noddy,B1678,-16.60642909,145.9741259
Brown Noddy,B1679,-16.60642423,145.9741268
Brown Noddy,B1680,-16.60642293,145.9741248
Brown Noddy,B1681,-16.60642011,145.9741245
Brown Noddy,B1682,-16.60642011,145.9741273
Brown Noddy,B1683,-16.60641713,145.9741262
Brown Noddy,B1684,-16.60641284,145.9741286
Brown Noddy,B1685,-16.6064176,145.9741301
Brown Noddy,B1686,-16.60642026,145.9741315
Brown Noddy,B1687,-16.60642162,145.9741363
Brown Noddy,B1688,-16.60641849,145.974142
Brown Noddy,B1689,-16.60641511,145.9741338
Brown Noddy,B1690,-16.60641178,145.9741325
Brown Noddy,B1691,-16.60640814,145.9741367
Brown Noddy,B1692,-16.60641318,145.9741391
Brown Noddy,B1693,-16.60641621,145.9741386
Brown Noddy,B1694,-16.60641524,145.974143
Brown Noddy,B1695,-16.6064423,145.974159
Brown Noddy,B1696,-16.60644781,145.974158
Brown Noddy,B1697,-16.60644984,145.9741598
Brown Noddy,B1698,-16.60674194,145.973725
Brown Noddy,B1699,-16.60679616,145.9736721
Brown Noddy,B1700,-16.60677213,145.9737041
Brown Noddy,B1701,-16.6067734,145.9737072
Brown Noddy,B1702,-16.60677704,145.9737081
Brown Noddy,B1703,-16.6067541,145.9736713
Brown Noddy,B1704,-16.60674278,145.9736816
Brown Noddy,B1705,-16.60674098,145.9736816
Brown Noddy,B1706,-16.60673267,145.9736687
Brown Noddy,B1707,-16.6067363,145.9736751
Brown Noddy,B1708,-16.60673154,145.9736776
Brown Noddy,B1709,-16.60672715,145.9736735
Brown Noddy,B1710,-16.60672887,145.9736682
Brown Noddy,B1711,-16.60672657,145.9736813
Brown Noddy,B1712,-16.60673392,145.9736902
Brown Noddy,B1713,-16.60673225,145.9737066
Brown Noddy,B1714,-16.60671905,145.973668
Brown Noddy,B1715,-16.60672026,145.9736738
Brown Noddy,B1716,-16.60672164,145.9736842
Brown Noddy,B1717,-16.60675111,145.9735919
Brown Noddy,B1718,-16.60675555,145.9736098
Brown Noddy,B1719,-16.60675074,145.9736194
Brown Noddy,B1720,-16.60676453,145.9736034
Brown Noddy,B1721,-16.60678558,145.9736201
Brown Noddy,B1722,-16.60671846,145.9736223
Brown Noddy,B1723,-16.60672303,145.9736193
Brown Noddy,B1724,-16.60672857,145.9736191
Brown Noddy,B1725,-16.60672847,145.9736067
Brown Noddy,B1726,-16.60672898,145.9736044
Brown Noddy,B1727,-16.60673502,145.9736137
Brown Noddy,B1728,-16.60671357,145.9736292
Brown Noddy,B1729,-16.60671952,145.9736326
Brown Noddy,B1730,-16.60672137,145.9736265
Brown Noddy,B1731,-16.60672751,145.973624
Brown Noddy,B1732,-16.60672082,145.9736362
Brown Noddy,B1733,-16.60672335,145.9736415
Brown Noddy,B1734,-16.60671958,145.9736437
Brown Noddy,B1735,-16.60672214,145.9736497
Brown Noddy,B1736,-16.60673309,145.9736269
Brown Noddy,B1737,-16.60673512,145.9736303
Brown Noddy,B1738,-16.60673793,145.9736351
Brown Noddy,B1739,-16.60673867,145.9736249
Brown Noddy,B1740,-16.60674437,145.9736238
Brown Noddy,B1741,-16.60674367,145.9736301
Brown Noddy,B1742,-16.60674128,145.9736344
Brown Noddy,B1743,-16.60673006,145.9736426
Brown Noddy,B1744,-16.60673306,145.9736441
Brown Noddy,B1745,-16.60673232,145.9736495
Brown Noddy,B1746,-16.60673108,145.973639
Brown Noddy,B1747,-16.60675004,145.9736353
Brown Noddy,B1748,-16.60673518,145.9736393
Brown Noddy,B1749,-16.60673628,145.9736424
Brown Noddy,B1750,-16.6067385,145.9736456
Brown Noddy,B1751,-16.60673737,145.9736469
Brown Noddy,B1752,-16.60674151,145.973639
Brown Noddy,B1753,-16.60674755,145.9736438
Brown Noddy,B1754,-16.60675335,145.9736616
Brown Noddy,B1755,-16.60675461,145.9736292
Brown Noddy,B1756,-16.60675022,145.9736273
Brown Noddy,B1757,-16.60674962,145.9736257
Brown Noddy,B1758,-16.60672812,145.9736361
Brown Noddy,B1759,-16.60672699,145.9736514
Brown Noddy,B1760,-16.60672788,145.9736624
Brown Noddy,B1761,-16.60672161,145.9736596
Brown Noddy,B1762,-16.60672774,145.9736643
Brown Noddy,B1763,-16.60675806,145.973625
Brown Noddy,B1764,-16.60675711,145.9736282
Brown Noddy,B1765,-16.60675789,145.9736346
Brown Noddy,B1766,-16.60675859,145.9736402
Brown Noddy,B1767,-16.60676103,145.9736527
Brown Noddy,B1768,-16.60676548,145.9736338
Brown Noddy,B1769,-16.60676689,145.9736291
Brown Noddy,B1770,-16.60676407,145.9736389
Brown Noddy,B1771,-16.60676543,145.9736385
Brown Noddy,B1772,-16.60676918,145.9736373
Brown Noddy,B1773,-16.60677314,145.9736353
Brown Noddy,B1774,-16.60677569,145.9736318
Brown Noddy,B1775,-16.6067746,145.9736423
Brown Noddy,B1776,-16.6067861,145.9736332
Brown Noddy,B1777,-16.6067892,145.9736276
Brown Noddy,B1778,-16.60679597,145.9736272
Brown Noddy,B1779,-16.60679701,145.9736599
Brown Noddy,B1780,-16.60680203,145.9736362
Brown Noddy,B1781,-16.60679908,145.9736295
Brown Noddy,B1782,-16.60680497,145.9736324
Brown Noddy,B1783,-16.60680985,145.9736272
Brown Noddy,B1784,-16.60680996,145.9736339
Brown Noddy,B1785,-16.60681276,145.973631
Brown Noddy,B1786,-16.60681675,145.9736372
Brown Noddy,B1787,-16.60681536,145.9736396
Brown Noddy,B1788,-16.60680873,145.9736557
Brown Noddy,B1789,-16.60681344,145.9736601
Brown Noddy,B1790,-16.60682092,145.9736576
Brown Noddy,B1791,-16.60681405,145.9736661
Brown Noddy,B1792,-16.60680027,145.9736657
Brown Noddy,B1793,-16.60680215,145.9736545
Brown Noddy,B1794,-16.606827,145.9736381
Brown Noddy,B1795,-16.60682812,145.9736419
Brown Noddy,B1796,-16.60682868,145.9736435
Brown Noddy,B1797,-16.60684076,145.9736445
Brown Noddy,B1798,-16.60684088,145.973641
Brown Noddy,B1799,-16.60684181,145.9736378
Brown Noddy,B1800,-16.60684398,145.9736424
Brown Noddy,B1801,-16.60684389,145.9736471
Brown Noddy,B1802,-16.60684056,145.9736474
Brown Noddy,B1803,-16.60683804,145.9736448
Brown Noddy,B1804,-16.60683559,145.9736474
Brown Noddy,B1805,-16.60683642,145.9736514
Brown Noddy,B1806,-16.60683774,145.9736509
Brown Noddy,B1807,-16.60683329,145.9736328
Brown Noddy,B1808,-16.60683693,145.9736312
Brown Noddy,B1809,-16.60684064,145.9736325
Brown Noddy,B1810,-16.60680395,145.9736716
Brown Noddy,B1811,-16.60680554,145.9737048
Brown Noddy,B1812,-16.6068004,145.973707
Brown Noddy,B1813,-16.60680256,145.9737081
Brown Noddy,B1814,-16.60681937,145.9736712
Brown Noddy,B1815,-16.60683246,145.9736766
Brown Noddy,B1816,-16.60682885,145.9736332
Brown Noddy,B1817,-16.60682114,145.9736238
Brown Noddy,B1818,-16.60683946,145.9736395
Brown Noddy,B1819,-16.60684723,145.9736249
Brown Noddy,B1820,-16.60684672,145.9736274
Brown Noddy,B1821,-16.60685089,145.9736244
Brown Noddy,B1822,-16.6068505,145.973628
Brown Noddy,B1823,-16.60685009,145.9736297
Brown Noddy,B1824,-16.60685599,145.9736267
Brown Noddy,B1825,-16.60685859,145.9736231
Brown Noddy,B1826,-16.60685837,145.9736316
Brown Noddy,B1827,-16.60685734,145.9736323
Brown Noddy,B1828,-16.60684595,145.9736336
Brown Noddy,B1829,-16.60684954,145.9736362
Brown Noddy,B1830,-16.60684925,145.9736402
Brown Noddy,B1831,-16.60684547,145.9736378
Brown Noddy,B1832,-16.60684457,145.9736384
Brown Noddy,B1833,-16.60685366,145.9736393
Brown Noddy,B1834,-16.60685339,145.9736417
Brown Noddy,B1835,-16.60685478,145.973641
Brown Noddy,B1836,-16.60685667,145.9736385
Brown Noddy,B1837,-16.60685784,145.9736379
Brown Noddy,B1838,-16.60686831,145.9736295
Brown Noddy,B1839,-16.60686936,145.973631
Brown Noddy,B1840,-16.60685997,145.9736093
Brown Noddy,B1841,-16.60686216,145.9736108
Brown Noddy,B1842,-16.60686331,145.9736164
Brown Noddy,B1843,-16.60686092,145.9736162
Brown Noddy,B1844,-16.60685597,145.9736174
Brown Noddy,B1845,-16.60684732,145.9736034
Brown Noddy,B1846,-16.60684153,145.9736075
Brown Noddy,B1847,-16.60684173,145.9736143
Brown Noddy,B1848,-16.60684738,145.9736177
Brown Noddy,B1849,-16.6068485,145.9736117
Brown Noddy,B1850,-16.60685142,145.9736159
Brown Noddy,B1851,-16.6068146,145.9736006
Brown Noddy,B1852,-16.6068181,145.9736181
Brown Noddy,B1853,-16.6068203,145.9736138
Brown Noddy,B1854,-16.60682147,145.9736081
Brown Noddy,B1855,-16.60682102,145.9735985
Brown Noddy,B1856,-16.60682259,145.9735935
Brown Noddy,B1857,-16.60682609,145.9736006
Brown Noddy,B1858,-16.60683148,145.9736033
Brown Noddy,B1859,-16.60682968,145.9735975
Brown Noddy,B1860,-16.60682977,145.9735961
Brown Noddy,B1861,-16.60682829,145.97359
Brown Noddy,B1862,-16.60683458,145.9735948
Brown Noddy,B1863,-16.60681365,145.9735805
Brown Noddy,B1864,-16.60682112,145.9735821
Brown Noddy,B1865,-16.60683482,145.9735818
Brown Noddy,B1866,-16.60683503,145.9735875
Brown Noddy,B1867,-16.60683383,145.9736075
Brown Noddy,B1868,-16.60683258,145.9736084
Brown Noddy,B1869,-16.60656241,145.9738937
Brown Noddy,B1870,-16.60657477,145.9739899
Brown Noddy,B1871,-16.60659018,145.9739871
Brown Noddy,B1872,-16.60659342,145.9739955
Brown Noddy,B1873,-16.60661367,145.9740106
Brown Noddy,B1874,-16.60660693,145.9739736
Brown Noddy,B1875,-16.60661987,145.9739367
Brown Noddy,B1876,-16.60636556,145.9741991
Brown Noddy,B1877,-16.60634301,145.9742673
Brown Noddy,B1878,-16.60632731,145.9743146
Brown Noddy,B1879,-16.60637433,145.9743376
Brown Noddy,B1880,-16.60632641,145.9743548
Brown Noddy,B1881,-16.60636001,145.974343
Brown Noddy,B1882,-16.60638528,145.974377
Brown Noddy,B1883,-16.60637014,145.9744406
Brown Noddy,B1884,-16.60640056,145.9744055
Brown Noddy,B1885,-16.60640001,145.9744087
Brown Noddy,B1886,-16.60639531,145.9744233
Brown Noddy,B1887,-16.6063959,145.9744246
Brown Noddy,B1888,-16.60646638,145.9742094
Brown Noddy,B1889,-16.60649238,145.9742278
Brown Noddy,B1890,-16.60653233,145.9742523
Brown Noddy,B1891,-16.60651443,145.9742128
Brown Noddy,B1892,-16.60651705,145.9742075
Brown Noddy,B1893,-16.60646604,145.9741901
Brown Noddy,B1894,-16.6064679,145.9741922
Brown Noddy,B1895,-16.60647429,145.9742024
Brown Noddy,B1896,-16.60647484,145.9741987
Brown Noddy,B1897,-16.60648051,145.9742061
Brown Noddy,B1898,-16.60648024,145.9741982
Brown Noddy,B1899,-16.60648234,145.9741938
Brown Noddy,B1900,-16.60648408,145.974194
Brown Noddy,B1901,-16.60648892,145.9742027
Brown Noddy,B1902,-16.60649181,145.9742057
Brown Noddy,B1903,-16.60645776,145.974183
Brown Noddy,B1904,-16.60645573,145.9741972
Brown Noddy,B1905,-16.60644038,145.9741626
Brown Noddy,B1906,-16.60644448,145.9741657
Brown Noddy,B1907,-16.60644564,145.9741637
Brown Noddy,B1908,-16.60644564,145.9741628
Brown Noddy,B1909,-16.60645076,145.9741667
Brown Noddy,B1910,-16.60645012,145.9741713
Brown Noddy,B1911,-16.6064503,145.9741751
Brown Noddy,B1912,-16.60644989,145.9741799
Brown Noddy,B1913,-16.60644979,145.9741848
Brown Noddy,B1914,-16.60645132,145.974185
Brown Noddy,B1915,-16.60645099,145.97419
Brown Noddy,B1916,-16.60645326,145.9741933
Brown Noddy,B1917,-16.6064503,145.9741973
Brown Noddy,B1918,-16.60645104,145.9742038
Brown Noddy,B1919,-16.60644707,145.9742033
Brown Noddy,B1920,-16.60644698,145.9742005
Brown Noddy,B1921,-16.60644795,145.9741999
Brown Noddy,B1922,-16.60644532,145.974197
Brown Noddy,B1923,-16.60644384,145.9741995
Brown Noddy,B1924,-16.60644259,145.9742041
Brown Noddy,B1925,-16.60643978,145.9742017
Brown Noddy,B1926,-16.60643908,145.9742005
Brown Noddy,B1927,-16.60643604,145.9741976
Brown Noddy,B1928,-16.60643825,145.9741928
Brown Noddy,B1929,-16.60643871,145.9741911
Brown Noddy,B1930,-16.60644255,145.9741946
Brown Noddy,B1931,-16.60644259,145.9741902
Brown Noddy,B1932,-16.60644347,145.9741895
Brown Noddy,B1933,-16.60644628,145.9741872
Brown Noddy,B1934,-16.60644781,145.9741918
Brown Noddy,B1935,-16.60644744,145.9741933
Brown Noddy,B1936,-16.60644518,145.9741832
Brown Noddy,B1937,-16.60644435,145.9741771
Brown Noddy,B1938,-16.60644647,145.9741749
Brown Noddy,B1939,-16.60644584,145.9741713
Brown Noddy,B1940,-16.60644665,145.9741697
Brown Noddy,B1941,-16.60644347,145.9741697
Brown Noddy,B1942,-16.60643659,145.9741698
Brown Noddy,B1943,-16.60643571,145.9741714
Brown Noddy,B1944,-16.60644111,145.9741718
Brown Noddy,B1945,-16.60644056,145.974173
Brown Noddy,B1946,-16.60644292,145.9741748
Brown Noddy,B1947,-16.60644121,145.9741763
Brown Noddy,B1948,-16.60643821,145.9741763
Brown Noddy,B1949,-16.6064365,145.9741797
Brown Noddy,B1950,-16.60644218,145.9741809
Brown Noddy,B1951,-16.60643913,145.9741828
Brown Noddy,B1952,-16.60643714,145.9741826
Brown Noddy,B1953,-16.60643978,145.9741863
Brown Noddy,B1954,-16.60643594,145.9741854
Brown Noddy,B1955,-16.60643502,145.9741881
Brown Noddy,B1956,-16.60643387,145.9741893
Brown Noddy,B1957,-16.60643592,145.9741835
Brown Noddy,B1958,-16.606444,145.9741722
Brown Noddy,B1959,-16.60642949,145.9741804
Brown Noddy,B1960,-16.60643204,145.9742083
Brown Noddy,B1961,-16.6064421,145.9742151
Brown Noddy,B1962,-16.60644389,145.9742173
Brown Noddy,B1963,-16.60644758,145.9742173
Brown Noddy,B1964,-16.6064496,145.9742145
Brown Noddy,B1965,-16.60644918,145.9742126
Brown Noddy,B1966,-16.60644724,145.9742075
Brown Noddy,B1967,-16.60660633,145.9741486
Brown Noddy,B1968,-16.60661578,145.9742067
Brown Noddy,B1969,-16.60661278,145.9742457
Brown Noddy,B1970,-16.60657293,145.9742289
Brown Noddy,B1971,-16.60656267,145.9742367
Brown Noddy,B1972,-16.60655846,145.9742483
Brown Noddy,B1973,-16.60657447,145.9742499
Brown Noddy,B1974,-16.60656612,145.9742511
Brown Noddy,B1975,-16.60656436,145.9742514
Brown Noddy,B1976,-16.60648412,145.9744428
Brown Noddy,B1977,-16.60649253,145.9744332
Brown Noddy,B1978,-16.60648881,145.9744389
Brown Noddy,B1979,-16.60648908,145.9744397
Brown Noddy,B1980,-16.60649005,145.9744453
Brown Noddy,B1981,-16.60648697,145.9744506
Brown Noddy,B1982,-16.60649019,145.9744532
Brown Noddy,B1983,-16.60649069,145.974452
Brown Noddy,B1984,-16.60649249,145.9744483
Brown Noddy,B1985,-16.60649626,145.9744438
Brown Noddy,B1986,-16.60649667,145.9744469
Brown Noddy,B1987,-16.60649699,145.9744385
Brown Noddy,B1988,-16.60648794,145.9744658
Brown Noddy,B1989,-16.60648302,145.9744678
Brown Noddy,B1990,-16.60647387,145.9744654
Brown Noddy,B1991,-16.60647203,145.9744615
Brown Noddy,B1992,-16.60647327,145.9744612
Brown Noddy,B1993,-16.606466,145.9744525
Brown Noddy,B1994,-16.6063443,145.9743938
Brown Noddy,B1995,-16.60635112,145.9743978
Brown Noddy,B1996,-16.60635156,145.9743986
Brown Noddy,B1997,-16.60634944,145.9744044
Brown Noddy,B1998,-16.60635165,145.974406
Brown Noddy,B1999,-16.60635032,145.9744068
Brown Noddy,B2000,-16.60634855,145.9744093
Brown Noddy,B2001,-16.60634636,145.9744075
Brown Noddy,B2002,-16.60634506,145.9744077
Brown Noddy,B2003,-16.60634477,145.9744048
Brown Noddy,B2004,-16.60634195,145.974406
Brown Noddy,B2005,-16.60634198,145.9744085
Brown Noddy,B2006,-16.60634132,145.9744096
Brown Noddy,B2007,-16.60634259,145.9744129
Brown Noddy,B2008,-16.60634598,145.974413
Brown Noddy,B2009,-16.6063488,145.9744126
Brown Noddy,B2010,-16.60635188,145.9744133
Brown Noddy,B2011,-16.60635162,145.9744103
Brown Noddy,B2012,-16.606352,145.974419
Brown Noddy,B2013,-16.60634706,145.9744187
Brown Noddy,B2014,-16.60633894,145.9744089
Brown Noddy,B2015,-16.60633967,145.974413
Brown Noddy,B2016,-16.60633973,145.9744158
Brown Noddy,B2017,-16.60634246,145.9744169
Brown Noddy,B2018,-16.60633618,145.9744126
Brown Noddy,B2019,-16.60633618,145.974416
Brown Noddy,B2020,-16.60633723,145.9744212
Brown Noddy,B2021,-16.60634075,145.9744217
Brown Noddy,B2022,-16.60633356,145.9744132
Brown Noddy,B2023,-16.6063347,145.9744064
Brown Noddy,B2024,-16.60633321,145.9744091
Brown Noddy,B2025,-16.60632925,145.9744065
Brown Noddy,B2026,-16.60632848,145.9744075
Brown Noddy,B2027,-16.60633094,145.9744112
Brown Noddy,B2028,-16.60633157,145.9744142
Brown Noddy,B2029,-16.60632876,145.9744154
Brown Noddy,B2030,-16.60632721,145.9744161
Brown Noddy,B2031,-16.60632609,145.9744195
Brown Noddy,B2032,-16.6063297,145.9744182
Brown Noddy,B2033,-16.6063323,145.9744187
Brown Noddy,B2034,-16.60633375,145.9744186
Brown Noddy,B2035,-16.60633319,145.9744242
Brown Noddy,B2036,-16.60633024,145.9744243
Brown Noddy,B2037,-16.60632482,145.974422
Brown Noddy,B2038,-16.6063303,145.9744283
Brown Noddy,B2039,-16.60633592,145.9744251
Brown Noddy,B2040,-16.60633406,145.9743974
Brown Noddy,B2041,-16.60633573,145.9743971
Brown Noddy,B2042,-16.60636402,145.9744259
Brown Noddy,B2043,-16.60636343,145.9744275
Brown Noddy,B2044,-16.60635973,145.9744291
Brown Noddy,B2045,-16.60635461,145.9744293
Brown Noddy,B2046,-16.60635486,145.9744252
Brown Noddy,B2047,-16.60635144,145.9744263
Brown Noddy,B2048,-16.60635024,145.9744229
Brown Noddy,B2049,-16.60634708,145.97442
Brown Noddy,B2050,-16.60634614,145.9744238
Brown Noddy,B2051,-16.6063479,145.9744247
Brown Noddy,B2052,-16.60634246,145.974425
Brown Noddy,B2053,-16.60633921,145.9744288
Brown Noddy,B2054,-16.60635606,145.9743997
Brown Noddy,B2055,-16.60635688,145.9743984
Brown Noddy,B2056,-16.6063143,145.9744264
Brown Noddy,B2057,-16.60632161,145.9744244
Brown Noddy,B2058,-16.60632314,145.9744272
Brown Noddy,B2059,-16.60632381,145.9744202
Brown Noddy,B2060,-16.6063234,145.9744142
Brown Noddy,B2061,-16.60632403,145.9744272
Brown Noddy,B2062,-16.60632174,145.974433
Brown Noddy,B2063,-16.60631812,145.9744333
Brown Noddy,B2064,-16.60631964,145.9744396
Brown Noddy,B2065,-16.60629591,145.9743986
Brown Noddy,B2066,-16.60629719,145.9744413
Brown Noddy,B2067,-16.60630645,145.9744412
Brown Noddy,B2068,-16.60630649,145.9744428
Brown Noddy,B2069,-16.60630418,145.9744505
Brown Noddy,B2070,-16.60629528,145.9744565
Brown Noddy,B2071,-16.60629451,145.9744605
Brown Noddy,B2072,-16.60629228,145.9744663
Brown Noddy,B2073,-16.60629854,145.9744716
Brown Noddy,B2074,-16.60629825,145.974467
Brown Noddy,B2075,-16.60629905,145.9744658
Brown Noddy,B2076,-16.60629942,145.9744633
Brown Noddy,B2077,-16.60630147,145.9744639
Brown Noddy,B2078,-16.60630195,145.9744664
Brown Noddy,B2079,-16.60630326,145.9744666
Brown Noddy,B2080,-16.60630561,145.97447
Brown Noddy,B2081,-16.60630052,145.9744575
Brown Noddy,B2082,-16.60630305,145.9744612
Brown Noddy,B2083,-16.6063037,145.9744603
Brown Noddy,B2084,-16.60630718,145.97446
Brown Noddy,B2085,-16.6063081,145.9744612
Brown Noddy,B2086,-16.60631,145.9744647
Brown Noddy,B2087,-16.60630693,145.9744562
Brown Noddy,B2088,-16.60631048,145.9744554
Brown Noddy,B2089,-16.60631037,145.9744512
Brown Noddy,B2090,-16.60631179,145.9744623
Brown Noddy,B2091,-16.60631342,145.9744468
Brown Noddy,B2092,-16.60631719,145.9744476
Brown Noddy,B2093,-16.60631945,145.9744541
Brown Noddy,B2094,-16.60631894,145.9744555
Brown Noddy,B2095,-16.60632294,145.9744576
Brown Noddy,B2096,-16.60632166,145.9744622
Brown Noddy,B2097,-16.60631565,145.9744602
Brown Noddy,B2098,-16.60631594,145.9744654
Brown Noddy,B2099,-16.60632422,145.9744439
Brown Noddy,B2100,-16.60631989,145.9744683
Brown Noddy,B2101,-16.60630118,145.9744798
Brown Noddy,B2102,-16.60630023,145.9744838
Brown Noddy,B2103,-16.60630693,145.9744775
Brown Noddy,B2104,-16.60630822,145.9744774
Brown Noddy,B2105,-16.60630841,145.974482
Brown Noddy,B2106,-16.6063141,145.9744798
Brown Noddy,B2107,-16.60631049,145.9744911
Brown Noddy,B2108,-16.60629684,145.9744888
Brown Noddy,B2109,-16.606296,145.9744819
Brown Noddy,B2110,-16.60629361,145.9744766
Brown Noddy,B2111,-16.60629211,145.9744807
Brown Noddy,B2112,-16.60627143,145.9746349
Brown Noddy,B2113,-16.60625508,145.9747335
Brown Noddy,B2114,-16.60643157,145.9745677
Brown Noddy,B2115,-16.60645002,145.9745898
Brown Noddy,B2116,-16.60645562,145.9745861
Brown Noddy,B2117,-16.60647903,145.9744829
Brown Noddy,B2118,-16.60648232,145.9744821
Brown Noddy,B2119,-16.60649035,145.9744789
Brown Noddy,B2120,-16.60640699,145.9746136
Brown Noddy,B2121,-16.60640158,145.9746301
Brown Noddy,B2122,-16.60639394,145.9746333
Brown Noddy,B2123,-16.60639869,145.9746357
Brown Noddy,B2124,-16.60640426,145.9746338
Brown Noddy,B2125,-16.60639858,145.9746395
Brown Noddy,B2126,-16.60639612,145.9746373
Brown Noddy,B2127,-16.60639503,145.9746401
Brown Noddy,B2128,-16.60639329,145.9746448
Brown Noddy,B2129,-16.60638952,145.974645
Brown Noddy,B2130,-16.60639869,145.9746455
Brown Noddy,B2131,-16.60640262,145.9746448
Brown Noddy,B2132,-16.60638193,145.9746463
Brown Noddy,B2133,-16.60638018,145.9746442
Brown Noddy,B2134,-16.60632753,145.9746793
Brown Noddy,B2135,-16.60636696,145.9746714
Brown Noddy,B2136,-16.60635752,145.9747766
Brown Noddy,B2137,-16.60635981,145.9747893
Brown Noddy,B2138,-16.60640672,145.9747559
Brown Noddy,B2139,-16.60640981,145.9747558
Brown Noddy,B2140,-16.60640732,145.9747625
Brown Noddy,B2141,-16.6064034,145.9747608
Brown Noddy,B2142,-16.60640004,145.9747637
Brown Noddy,B2143,-16.60639902,145.9747622
Brown Noddy,B2144,-16.60640019,145.974765
Brown Noddy,B2145,-16.60640282,145.974768
Brown Noddy,B2146,-16.60640481,145.9747666
Brown Noddy,B2147,-16.60640916,145.9747718
Brown Noddy,B2148,-16.60640861,145.9747732
Brown Noddy,B2149,-16.60640878,145.9747852
Brown Noddy,B2150,-16.60639134,145.9747693
Brown Noddy,B2151,-16.60639178,145.9747614
Brown Noddy,B2152,-16.60637465,145.9747932
Brown Noddy,B2153,-16.60638432,145.9748315
Brown Noddy,B2154,-16.60639958,145.9748258
Brown Noddy,B2155,-16.60640002,145.9748118
Brown Noddy,B2156,-16.60640697,145.9748123
Brown Noddy,B2157,-16.60641077,145.9748223
Brown Noddy,B2158,-16.6064059,145.9748277
Brown Noddy,B2159,-16.60641141,145.9748284
Brown Noddy,B2160,-16.60636579,145.9748578
Brown Noddy,B2161,-16.60636866,145.9748756
Brown Noddy,B2162,-16.60637275,145.9748645
Brown Noddy,B2163,-16.60637424,145.97486
Brown Noddy,B2164,-16.60637297,145.9748505
Brown Noddy,B2165,-16.60637093,145.9748406
Brown Noddy,B2166,-16.6063754,145.9748368
Brown Noddy,B2167,-16.60637872,145.9748556
Brown Noddy,B2168,-16.60638215,145.9748365
Brown Noddy,B2169,-16.60638556,145.9748394
Brown Noddy,B2170,-16.6063905,145.9748365
Brown Noddy,B2171,-16.60639214,145.9748418
Brown Noddy,B2172,-16.60638768,145.9748484
Brown Noddy,B2173,-16.60638172,145.9748609
Brown Noddy,B2174,-16.60638262,145.9748625
Brown Noddy,B2175,-16.60638564,145.9748631
Brown Noddy,B2176,-16.60638885,145.9748601
Brown Noddy,B2177,-16.60638466,145.9748555
Brown Noddy,B2178,-16.60639341,145.9748592
Brown Noddy,B2179,-16.60639302,145.9748621
Brown Noddy,B2180,-16.60639138,145.9748663
Brown Noddy,B2181,-16.60638067,145.9748743
Brown Noddy,B2182,-16.60638493,145.9748793
Brown Noddy,B2183,-16.60639173,145.9748768
Brown Noddy,B2184,-16.60639897,145.9748775
Brown Noddy,B2185,-16.60639441,145.9748794
Brown Noddy,B2186,-16.60639622,145.9748758
Brown Noddy,B2187,-16.60639498,145.9748701
Brown Noddy,B2188,-16.60639684,145.9748609
Brown Noddy,B2189,-16.606397,145.9748652
Brown Noddy,B2190,-16.60639965,145.9748573
Brown Noddy,B2191,-16.60640107,145.9748564
